MatchID,RecTeam_Score,PullTeam_Score,RecTeam_Win_Prob,PullTeam_Win_Prob,RecTeam_Avg_Score,PullTeam_Avg_Score,RecTeam_RecToStartGame,firstHalf,Time_StartofSim,Time_UntilCap,CapOn,SimulationCount,OLE_Rate
13-5-40-1,13,5,0.999888,0.000112,15.000268,6.42882,1,1,45,40,No,"250,000",0.7
14-5-40-1,14,5,1,0,15,5.42606,1,1,45,40,No,"250,000",0.7
0-6-40-1,0,6,0.009072,0.990928,6.264632,12.823148,1,0,45,40,No,"250,000",0.7
1-6-40-1,1,6,0.021172,0.978828,7.25138,12.81306,1,0,45,40,No,"250,000",0.7
2-6-40-1,2,6,0.0473,0.9527,8.241948,12.782892,1,0,45,40,No,"250,000",0.7
3-6-40-1,3,6,0.09898,0.90102,9.23768,12.733032,1,0,45,40,No,"250,000",0.7
4-6-40-1,4,6,0.19036,0.80964,10.248484,12.640816,1,0,45,40,No,"250,000",0.7
5-6-40-1,5,6,0.329676,0.670324,11.298104,12.512592,1,0,45,40,No,"250,000",0.7
6-6-40-1,6,6,0.513392,0.486608,12.40322,12.325516,1,0,45,40,No,"250,000",0.7
7-6-40-1,7,6,0.694404,0.305596,13.445232,12.10458,1,0,45,40,No,"250,000",0.7
8-6-40-1,8,6,0.816584,0.183416,14.678196,12.218972,1,1,45,40,No,"250,000",0.7
9-6-40-1,9,6,0.906464,0.093536,14.924116,11.40452,1,1,45,40,No,"250,000",0.7
10-6-40-1,10,6,0.961504,0.038496,15.005868,10.457664,1,1,45,40,No,"250,000",0.7
11-6-40-1,11,6,0.987652,0.012348,15.0127,9.449876,1,1,45,40,No,"250,000",0.7
12-6-40-1,12,6,0.997108,0.002892,15.004864,8.436704,1,1,45,40,No,"250,000",0.7
13-6-40-1,13,6,0.999628,0.000372,15.000928,7.429,1,1,45,40,No,"250,000",0.7
14-6-40-1,14,6,0.99996,4.00E-05,15.000056,6.430244,1,1,45,40,No,"250,000",0.7
0-7-40-1,0,7,0.00322,0.99678,6.136012,13.710828,1,0,45,40,No,"250,000",0.7
1-7-40-1,1,7,0.00874,0.99126,7.138408,13.700332,1,0,45,40,No,"250,000",0.7
2-7-40-1,2,7,0.020668,0.979332,8.130892,13.688276,1,0,45,40,No,"250,000",0.7
3-7-40-1,3,7,0.045864,0.954136,9.125244,13.662852,1,0,45,40,No,"250,000",0.7
4-7-40-1,4,7,0.095208,0.904792,10.108124,13.619456,1,0,45,40,No,"250,000",0.7
5-7-40-1,5,7,0.182112,0.817888,11.108556,13.540544,1,0,45,40,No,"250,000",0.7
6-7-40-1,6,7,0.318852,0.681148,12.138324,13.408792,1,0,45,40,No,"250,000",0.7
7-7-40-1,7,7,0.52018,0.47982,13.239748,13.125772,1,0,45,40,No,"250,000",0.7
8-7-40-1,8,7,0.700696,0.299304,14.569764,13.167812,1,1,45,40,No,"250,000",0.7
9-7-40-1,9,7,0.828748,0.171252,14.904252,12.437016,1,1,45,40,No,"250,000",0.7
10-7-40-1,10,7,0.922008,0.077992,15.02604,11.494464,1,1,45,40,No,"250,000",0.7
11-7-40-1,11,7,0.971864,0.028136,15.031456,10.472892,1,1,45,40,No,"250,000",0.7
12-7-40-1,12,7,0.992748,0.007252,15.013164,9.44522,1,1,45,40,No,"250,000",0.7
13-7-40-1,13,7,0.998816,0.001184,15.002976,8.431404,1,1,45,40,No,"250,000",0.7
14-7-40-1,14,7,0.999908,9.20E-05,15.000264,7.43008,1,1,45,40,No,"250,000",0.7
0-8-40-1,0,8,0.003364,0.996636,6.737628,14.733372,1,1,45,40,No,"250,000",0.7
1-8-40-1,1,8,0.007956,0.992044,7.730296,14.730924,1,1,45,40,No,"250,000",0.7
2-8-40-1,2,8,0.018368,0.981632,8.738952,14.718776,1,1,45,40,No,"250,000",0.7
3-8-40-1,3,8,0.039252,0.960748,9.717724,14.70198,1,1,45,40,No,"250,000",0.7
4-8-40-1,4,8,0.078712,0.921288,10.713908,14.672348,1,1,45,40,No,"250,000",0.7
5-8-40-1,5,8,0.14614,0.85386,11.7002,14.624304,1,1,45,40,No,"250,000",0.7
6-8-40-1,6,8,0.248728,0.751272,12.683192,14.537656,1,1,45,40,No,"250,000",0.7
7-8-40-1,7,8,0.385916,0.614084,13.58638,14.366892,1,1,45,40,No,"250,000",0.7
8-8-40-1,8,8,0.549016,0.450984,14.329604,14.014132,1,1,45,40,No,"250,000",0.7
9-8-40-1,9,8,0.710164,0.289836,14.825756,13.424532,1,1,45,40,No,"250,000",0.7
10-8-40-1,10,8,0.847788,0.152212,15.042132,12.557672,1,1,45,40,No,"250,000",0.7
11-8-40-1,11,8,0.937444,0.062556,15.066132,11.530556,1,1,45,40,No,"250,000",0.7
12-8-40-1,12,8,0.981668,0.018332,15.032152,10.472008,1,1,45,40,No,"250,000",0.7
13-8-40-1,13,8,0.996564,0.003436,15.008116,9.438292,1,1,45,40,No,"250,000",0.7
14-8-40-1,14,8,0.999656,0.000344,15.000808,8.431196,1,1,45,40,No,"250,000",0.7
0-9-40-1,0,9,0.001124,0.998876,5.932808,14.925532,1,1,45,40,No,"250,000",0.7
1-9-40-1,1,9,0.003004,0.996996,6.928364,14.924028,1,1,45,40,No,"250,000",0.7
2-9-40-1,2,9,0.007144,0.992856,7.924396,14.92324,1,1,45,40,No,"250,000",0.7
3-9-40-1,3,9,0.016468,0.983532,8.924304,14.91598,1,1,45,40,No,"250,000",0.7
4-9-40-1,4,9,0.03518,0.96482,9.919076,14.908696,1,1,45,40,No,"250,000",0.7
5-9-40-1,5,9,0.071468,0.928532,10.93052,14.894612,1,1,45,40,No,"250,000",0.7
6-9-40-1,6,9,0.135676,0.864324,11.951312,14.873236,1,1,45,40,No,"250,000",0.7
7-9-40-1,7,9,0.237612,0.762388,12.949324,14.813172,1,1,45,40,No,"250,000",0.7
8-9-40-1,8,9,0.380488,0.619512,13.8761,14.65214,1,1,45,40,No,"250,000",0.7
9-9-40-1,9,9,0.551692,0.448308,14.585528,14.275164,1,1,45,40,No,"250,000",0.7
10-9-40-1,10,9,0.728516,0.271484,14.997532,13.57674,1,1,45,40,No,"250,000",0.7
11-9-40-1,11,9,0.86974,0.13026,15.111652,12.610488,1,1,45,40,No,"250,000",0.7
12-9-40-1,12,9,0.954604,0.045396,15.073132,11.52644,1,1,45,40,No,"250,000",0.7
13-9-40-1,13,9,0.99026,0.00974,15.0216,10.454076,1,1,45,40,No,"250,000",0.7
14-9-40-1,14,9,0.998988,0.001012,15.00276,9.429572,1,1,45,40,No,"250,000",0.7
0-10-40-1,0,10,0.000364,0.999636,4.988712,14.9865,1,1,45,40,No,"250,000",0.7
1-10-40-1,1,10,0.000916,0.999084,5.990924,14.985708,1,1,45,40,No,"250,000",0.7
2-10-40-1,2,10,0.002228,0.997772,6.987192,14.986136,1,1,45,40,No,"250,000",0.7
3-10-40-1,3,10,0.005696,0.994304,7.993608,14.984256,1,1,45,40,No,"250,000",0.7
4-10-40-1,4,10,0.012864,0.987136,8.995376,14.985248,1,1,45,40,No,"250,000",0.7
5-10-40-1,5,10,0.028616,0.971384,10.004784,14.988956,1,1,45,40,No,"250,000",0.7
6-10-40-1,6,10,0.061148,0.938852,11.033512,15.0001,1,1,45,40,No,"250,000",0.7
7-10-40-1,7,10,0.119968,0.880032,12.083868,15.017552,1,1,45,40,No,"250,000",0.7
8-10-40-1,8,10,0.22132,0.77868,13.125816,14.99784,1,1,45,40,No,"250,000",0.7
9-10-40-1,9,10,0.369564,0.630436,14.07738,14.866988,1,1,45,40,No,"250,000",0.7
10-10-40-1,10,10,0.557224,0.442776,14.781836,14.463324,1,1,45,40,No,"250,000",0.7
11-10-40-1,11,10,0.748004,0.251996,15.118576,13.692764,1,1,45,40,No,"250,000",0.7
12-10-40-1,12,10,0.895336,0.104664,15.144676,12.634332,1,1,45,40,No,"250,000",0.7
13-10-40-1,13,10,0.97288,0.02712,15.059044,11.500428,1,1,45,40,No,"250,000",0.7
14-10-40-1,14,10,0.996868,0.003132,15.008824,10.438556,1,1,45,40,No,"250,000",0.7
0-11-40-1,0,11,0.001,0.999,0,0,1,1,45,40,No,"250,000",0.7
1-11-40-1,1,11,0.000192,0.999808,4.996388,14.998528,1,1,45,40,No,"250,000",0.7
2-11-40-1,2,11,0.000536,0.999464,5.99454,14.998648,1,1,45,40,No,"250,000",0.7
3-11-40-1,3,11,0.001416,0.998584,7.00544,14.998804,1,1,45,40,No,"250,000",0.7
4-11-40-1,4,11,0.003724,0.996276,7.999976,15.00042,1,1,45,40,No,"250,000",0.7
5-11-40-1,5,11,0.009072,0.990928,9.00532,15.005584,1,1,45,40,No,"250,000",0.7
6-11-40-1,6,11,0.020872,0.979128,10.032244,15.0192,1,1,45,40,No,"250,000",0.7
7-11-40-1,7,11,0.048,0.952,11.072668,15.046324,1,1,45,40,No,"250,000",0.7
8-11-40-1,8,11,0.10068,0.89932,12.142996,15.0872,1,1,45,40,No,"250,000",0.7
9-11-40-1,9,11,0.199608,0.800392,13.226748,15.112248,1,1,45,40,No,"250,000",0.7
10-11-40-1,10,11,0.357012,0.642988,14.237504,15.032304,1,1,45,40,No,"250,000",0.7
11-11-40-1,11,11,0.564288,0.435712,14.968512,14.645664,1,1,45,40,No,"250,000",0.7
12-11-40-1,12,11,0.776712,0.223288,15.232732,13.787352,1,1,45,40,No,"250,000",0.7
13-11-40-1,13,11,0.92698,0.07302,15.146684,12.61522,1,1,45,40,No,"250,000",0.7
14-11-40-1,14,11,0.988752,0.011248,15.030204,11.464424,1,1,45,40,No,"250,000",0.7
0-12-40-1,0,12,0.001,0.999,0,0,1,1,45,40,No,"250,000",0.7
1-12-40-1,1,12,0.001,0.999,0,0,1,1,45,40,No,"250,000",0.7
2-12-40-1,2,12,9.20E-05,0.999908,4.99662,14.999996,1,1,45,40,No,"250,000",0.7
3-12-40-1,3,12,0.000276,0.999724,6.007924,15.000168,1,1,45,40,No,"250,000",0.7
4-12-40-1,4,12,0.000784,0.999216,7.000596,15.000752,1,1,45,40,No,"250,000",0.7
5-12-40-1,5,12,0.00204,0.99796,8.007888,15.002992,1,1,45,40,No,"250,000",0.7
6-12-40-1,6,12,0.00538,0.99462,9.011856,15.008444,1,1,45,40,No,"250,000",0.7
7-12-40-1,7,12,0.0136,0.9864,10.031048,15.023212,1,1,45,40,No,"250,000",0.7
8-12-40-1,8,12,0.033468,0.966532,11.074072,15.05496,1,1,45,40,No,"250,000",0.7
9-12-40-1,9,12,0.079456,0.920544,12.164864,15.114132,1,1,45,40,No,"250,000",0.7
10-12-40-1,10,12,0.171448,0.828552,13.284228,15.191964,1,1,45,40,No,"250,000",0.7
11-12-40-1,11,12,0.338056,0.661944,14.399656,15.209508,1,1,45,40,No,"250,000",0.7
12-12-40-1,12,12,0.57438,0.42562,15.192208,14.862856,1,1,45,40,No,"250,000",0.7
13-12-40-1,13,12,0.8156,0.1844,15.321732,13.856424,1,1,45,40,No,"250,000",0.7
14-12-40-1,14,12,0.963252,0.036748,15.099512,12.549044,1,1,45,40,No,"250,000",0.7
0-13-40-1,0,13,0.001,0.999,0,0,1,1,45,40,No,"250,000",0.7
1-13-40-1,1,13,0.001,0.999,0,0,1,1,45,40,No,"250,000",0.7
2-13-40-1,2,13,0.001,0.999,0,0,1,1,45,40,No,"250,000",0.7
3-13-40-1,3,13,2.40E-05,0.999976,4.999984,15.000056,1,1,45,40,No,"250,000",0.7
4-13-40-1,4,13,8.80E-05,0.999912,6.000736,15.000156,1,1,45,40,No,"250,000",0.7
5-13-40-1,5,13,0.000252,0.999748,7.000212,15.000604,1,1,45,40,No,"250,000",0.7
6-13-40-1,6,13,0.000836,0.999164,8.00122,15.001852,1,1,45,40,No,"250,000",0.7
7-13-40-1,7,13,0.00256,0.99744,9.006744,15.005336,1,1,45,40,No,"250,000",0.7
8-13-40-1,8,13,0.006972,0.993028,10.017004,15.015472,1,1,45,40,No,"250,000",0.7
9-13-40-1,9,13,0.019676,0.980324,11.051912,15.041656,1,1,45,40,No,"250,000",0.7
10-13-40-1,10,13,0.053,0.947,12.136472,15.108448,1,1,45,40,No,"250,000",0.7
11-13-40-1,11,13,0.136824,0.863176,13.322456,15.24514,1,1,45,40,No,"250,000",0.7
12-13-40-1,12,13,0.31586,0.68414,14.621776,15.440988,1,1,45,40,No,"250,000",0.7
13-13-40-1,13,13,0.584484,0.415516,15.529132,15.197452,1,1,45,40,No,"250,000",0.7
14-13-40-1,14,13,0.878212,0.121788,15.333048,13.829748,1,1,45,40,No,"250,000",0.7
0-14-40-1,0,14,0.001,0.999,0,0,1,1,45,40,No,"250,000",0.7
1-14-40-1,1,14,0.001,0.999,0,0,1,1,45,40,No,"250,000",0.7
2-14-40-1,2,14,0.001,0.999,0,0,1,1,45,40,No,"250,000",0.7
3-14-40-1,3,14,0.001,0.999,0,0,1,1,45,40,No,"250,000",0.7
4-14-40-1,4,14,4.00E-06,0.999996,5.000508,15.00002,1,1,45,40,No,"250,000",0.7
5-14-40-1,5,14,1.20E-05,0.999988,5.99386,15.000036,1,1,45,40,No,"250,000",0.7
6-14-40-1,6,14,3.60E-05,0.999964,7.000088,15.000124,1,1,45,40,No,"250,000",0.7
7-14-40-1,7,14,0.000256,0.999744,8.001708,15.000644,1,1,45,40,No,"250,000",0.7
8-14-40-1,8,14,0.000756,0.999244,9.00312,15.001876,1,1,45,40,No,"250,000",0.7
9-14-40-1,9,14,0.002336,0.997664,10.007472,15.006388,1,1,45,40,No,"250,000",0.7
10-14-40-1,10,14,0.00776,0.99224,11.02424,15.020296,1,1,45,40,No,"250,000",0.7
11-14-40-1,11,14,0.025468,0.974532,12.083036,15.070368,1,1,45,40,No,"250,000",0.7
12-14-40-1,12,14,0.08608,0.91392,13.285296,15.233688,1,1,45,40,No,"250,000",0.7
13-14-40-1,13,14,0.284436,0.715564,14.939976,15.778792,1,1,45,40,No,"250,000",0.7
14-14-40-1,14,14,0.59312,0.40688,16.115316,15.773776,1,1,45,40,No,"250,000",0.7
14-15-40-1,14,15,0.26856,0.73144,15.521288,16.368364,1,1,45,40,No,"250,000",0.7
15-14-40-1,15,14,0.884356,0.115644,16.157512,14.6539,1,1,45,40,No,"250,000",0.7
15-15-40-1,15,15,0.615484,0.384516,16.52572,16.174328,1,1,45,40,No,"250,000",0.7
0-1-40-0,0,1,0.410764,0.589236,7.703936,8.304504,0,0,45,40,No,"250,000",0.7
1-1-40-0,1,1,0.569588,0.430412,8.70296,8.100616,0,0,45,40,No,"250,000",0.7
2-1-40-0,2,1,0.720632,0.279368,9.616584,7.817704,0,0,45,40,No,"250,000",0.7
3-1-40-0,3,1,0.842916,0.157084,10.440468,7.477548,0,0,45,40,No,"250,000",0.7
4-1-40-0,4,1,0.923828,0.076172,11.254508,7.1924,0,0,45,40,No,"250,000",0.7
5-1-40-0,5,1,0.96682,0.03318,12.1463,7.038096,0,0,45,40,No,"250,000",0.7
6-1-40-0,6,1,0.98668,0.01332,13.079104,6.949356,0,0,45,40,No,"250,000",0.7
7-1-40-0,7,1,0.994828,0.005172,13.93254,6.7865,0,0,45,40,No,"250,000",0.7
0-2-40-0,0,2,0.271016,0.728984,7.480668,9.20848,0,0,45,40,No,"250,000",0.7
1-2-40-0,1,2,0.413292,0.586708,8.45618,9.029172,0,0,45,40,No,"250,000",0.7
2-2-40-0,2,2,0.577764,0.422236,9.386692,8.750632,0,0,45,40,No,"250,000",0.7
3-2-40-0,3,2,0.733364,0.266636,10.265828,8.426084,0,0,45,40,No,"250,000",0.7
4-2-40-0,4,2,0.85458,0.14542,11.153876,8.159476,0,0,45,40,No,"250,000",0.7
5-2-40-0,5,2,0.930312,0.069688,12.101228,8.017164,0,0,45,40,No,"250,000",0.7
6-2-40-0,6,2,0.969452,0.030548,13.061684,7.944924,0,0,45,40,No,"250,000",0.7
7-2-40-0,7,2,0.987156,0.012844,13.920972,7.792096,0,0,45,40,No,"250,000",0.7
0-3-40-0,0,3,0.156408,0.843592,7.139256,9.996044,0,0,45,40,No,"250,000",0.7
1-3-40-0,1,3,0.266288,0.733712,8.115312,9.847576,0,0,45,40,No,"250,000",0.7
2-3-40-0,2,3,0.415072,0.584928,9.074368,9.625712,0,0,45,40,No,"250,000",0.7
3-3-40-0,3,3,0.584848,0.415152,10.018868,9.359564,0,0,45,40,No,"250,000",0.7
4-3-40-0,4,3,0.74246,0.25754,10.999936,9.14426,0,0,45,40,No,"250,000",0.7
5-3-40-0,5,3,0.862324,0.137676,12.0231,9.008824,0,0,45,40,No,"250,000",0.7
6-3-40-0,6,3,0.933648,0.066352,13.028032,8.936776,0,0,45,40,No,"250,000",0.7
7-3-40-0,7,3,0.970572,0.029428,13.908104,8.77608,0,0,45,40,No,"250,000",0.7
0-4-40-0,0,4,0.078536,0.921464,6.821228,10.748668,0,0,45,40,No,"250,000",0.7
1-4-40-0,1,4,0.149324,0.850676,7.801912,10.66116,0,0,45,40,No,"250,000",0.7
2-4-40-0,2,4,0.261316,0.738684,8.778664,10.51962,0,0,45,40,No,"250,000",0.7
3-4-40-0,3,4,0.413928,0.586072,9.772416,10.340892,0,0,45,40,No,"250,000",0.7
4-4-40-0,4,4,0.591388,0.408612,10.823024,10.1553,0,0,45,40,No,"250,000",0.7
5-4-40-0,5,4,0.751104,0.248896,11.907452,10.029236,0,0,45,40,No,"250,000",0.7
6-4-40-0,6,4,0.868564,0.131436,12.963932,9.92714,0,0,45,40,No,"250,000",0.7
7-4-40-0,7,4,0.936384,0.063616,13.867888,9.772464,0,0,45,40,No,"250,000",0.7
0-5-40-0,0,5,0.034376,0.965624,6.632244,11.603908,0,0,45,40,No,"250,000",0.7
1-5-40-0,1,5,0.07254,0.92746,7.6086,11.560764,0,0,45,40,No,"250,000",0.7
2-5-40-0,2,5,0.144104,0.855896,8.608104,11.479548,0,0,45,40,No,"250,000",0.7
3-5-40-0,3,5,0.256452,0.743548,9.604132,11.37324,0,0,45,40,No,"250,000",0.7
4-5-40-0,4,5,0.4115,0.5885,10.650948,11.241172,0,0,45,40,No,"250,000",0.7
5-5-40-0,5,5,0.595324,0.404676,11.765212,11.0933,0,0,45,40,No,"250,000",0.7
6-5-40-0,6,5,0.759676,0.240324,12.86758,10.947004,0,0,45,40,No,"250,000",0.7
7-5-40-0,7,5,0.873284,0.126716,13.817876,10.762744,0,0,45,40,No,"250,000",0.7
0-6-40-0,0,6,0.013728,0.986272,6.55122,12.543816,0,0,45,40,No,"250,000",0.7
1-6-40-0,1,6,0.03214,0.96786,7.544548,12.526708,0,0,45,40,No,"250,000",0.7
2-6-40-0,2,6,0.070384,0.929616,8.533644,12.487248,0,0,45,40,No,"250,000",0.7
3-6-40-0,3,6,0.139488,0.860512,9.52722,12.425464,0,0,45,40,No,"250,000",0.7
4-6-40-0,4,6,0.252528,0.747472,10.540676,12.325224,0,0,45,40,No,"250,000",0.7
5-6-40-0,5,6,0.410408,0.589592,11.600816,12.204268,0,0,45,40,No,"250,000",0.7
6-6-40-0,6,6,0.59922,0.40078,12.701188,12.01488,0,0,45,40,No,"250,000",0.7
7-6-40-0,7,6,0.767924,0.232076,13.71934,11.766612,0,0,45,40,No,"250,000",0.7
0-7-40-0,0,7,0.005784,0.994216,6.466412,13.468964,0,0,45,40,No,"250,000",0.7
1-7-40-0,1,7,0.0135,0.9865,7.46352,13.451808,0,0,45,40,No,"250,000",0.7
2-7-40-0,2,7,0.03124,0.96876,8.451804,13.440108,0,0,45,40,No,"250,000",0.7
3-7-40-0,3,7,0.069032,0.930968,9.445172,13.403456,0,0,45,40,No,"250,000",0.7
4-7-40-0,4,7,0.137284,0.862716,10.433308,13.346368,0,0,45,40,No,"250,000",0.7
5-7-40-0,5,7,0.246708,0.753292,11.43278,13.257464,0,0,45,40,No,"250,000",0.7
6-7-40-0,6,7,0.40392,0.59608,12.467732,13.116064,0,0,45,40,No,"250,000",0.7
7-7-40-0,7,7,0.612348,0.387652,13.545716,12.794032,0,0,45,40,No,"250,000",0.7
0-0-35-1,0,0,0.540576,0.459424,7.03988,6.820616,1,0,50,35,No,"250,000",0.7
8-0-35-1,8,0,0.9986,0.0014,14.628476,6.065072,1,1,50,35,No,"250,000",0.7
9-0-35-1,9,0,0.999488,0.000512,14.893924,5.31806,1,1,50,35,No,"250,000",0.7
10-0-35-1,10,0,0.999816,0.000184,14.98008,4.40856,1,1,50,35,No,"250,000",0.7
11-0-35-1,11,0,0.999,0.001,0,0,1,1,50,35,No,"250,000",0.7
12-0-35-1,12,0,0.999,0.001,0,0,1,1,50,35,No,"250,000",0.7
13-0-35-1,13,0,0.999,0.001,0,0,1,1,50,35,No,"250,000",0.7
14-0-35-1,14,0,0.999,0.001,0,0,1,1,50,35,No,"250,000",0.7
0-1-35-1,0,1,0.376412,0.623588,6.890152,7.875884,1,0,50,35,No,"250,000",0.7
1-1-35-1,1,1,0.526876,0.473124,7.909812,7.794808,1,0,50,35,No,"250,000",0.7
2-1-35-1,2,1,0.680392,0.319608,8.877108,7.6219,1,0,50,35,No,"250,000",0.7
3-1-35-1,3,1,0.810312,0.189688,9.700056,7.314624,1,0,50,35,No,"250,000",0.7
4-1-35-1,4,1,0.903632,0.096368,10.42364,6.940764,1,0,50,35,No,"250,000",0.7
5-1-35-1,5,1,0.95782,0.04218,11.220052,6.68314,1,0,50,35,No,"250,000",0.7
6-1-35-1,6,1,0.983516,0.016484,12.143244,6.584404,1,0,50,35,No,"250,000",0.7
7-1-35-1,7,1,0.99376,0.00624,13.10472,6.534196,1,0,50,35,No,"250,000",0.7
8-1-35-1,8,1,0.996188,0.003812,14.62826,7.054416,1,1,50,35,No,"250,000",0.7
9-1-35-1,9,1,0.99858,0.00142,14.89242,6.32036,1,1,50,35,No,"250,000",0.7
10-1-35-1,10,1,0.999604,0.000396,14.979648,5.409024,1,1,50,35,No,"250,000",0.7
11-1-35-1,11,1,0.9999,1.00E-04,14.997924,4.425052,1,1,50,35,No,"250,000",0.7
12-1-35-1,12,1,0.999,0.001,0,0,1,1,50,35,No,"250,000",0.7
13-1-35-1,13,1,0.999,0.001,0,0,1,1,50,35,No,"250,000",0.7
14-1-35-1,14,1,0.999,0.001,0,0,1,1,50,35,No,"250,000",0.7
0-2-35-1,0,2,0.228324,0.771676,6.686824,8.912892,1,0,50,35,No,"250,000",0.7
1-2-35-1,1,2,0.362016,0.637984,7.703796,8.808244,1,0,50,35,No,"250,000",0.7
2-2-35-1,2,2,0.522188,0.477812,8.6801,8.605792,1,0,50,35,No,"250,000",0.7
3-2-35-1,3,2,0.681904,0.318096,9.529652,8.289544,1,0,50,35,No,"250,000",0.7
4-2-35-1,4,2,0.819752,0.180248,10.311704,7.9086,1,0,50,35,No,"250,000",0.7
5-2-35-1,5,2,0.910484,0.089516,11.15906,7.660764,1,0,50,35,No,"250,000",0.7
6-2-35-1,6,2,0.960924,0.039076,12.12108,7.571368,1,0,50,35,No,"250,000",0.7
7-2-35-1,7,2,0.983492,0.016508,13.096032,7.542704,1,0,50,35,No,"250,000",0.7
8-2-35-1,8,2,0.990256,0.009744,14.620744,8.054824,1,1,50,35,No,"250,000",0.7
9-2-35-1,9,2,0.996516,0.003484,14.890872,7.320124,1,1,50,35,No,"250,000",0.7
10-2-35-1,10,2,0.998996,0.001004,14.980164,6.415344,1,1,50,35,No,"250,000",0.7
11-2-35-1,11,2,0.99978,0.00022,14.997804,5.426716,1,1,50,35,No,"250,000",0.7
12-2-35-1,12,2,0.999968,3.20E-05,14.999932,4.428292,1,1,50,35,No,"250,000",0.7
13-2-35-1,13,2,0.999,0.001,0,0,1,1,50,35,No,"250,000",0.7
14-2-35-1,14,2,0.999,0.001,0,0,1,1,50,35,No,"250,000",0.7
0-3-35-1,0,3,0.121728,0.878272,6.42872,9.826584,1,0,50,35,No,"250,000",0.7
1-3-35-1,1,3,0.215912,0.784088,7.423472,9.72652,1,0,50,35,No,"250,000",0.7
2-3-35-1,2,3,0.350996,0.649004,8.38746,9.536208,1,0,50,35,No,"250,000",0.7
3-3-35-1,3,3,0.51796,0.48204,9.27382,9.228164,1,0,50,35,No,"250,000",0.7
4-3-35-1,4,3,0.688396,0.311604,10.134256,8.877036,1,0,50,35,No,"250,000",0.7
5-3-35-1,5,3,0.825824,0.174176,11.064528,8.650004,1,0,50,35,No,"250,000",0.7
6-3-35-1,6,3,0.915144,0.084856,12.071488,8.560344,1,0,50,35,No,"250,000",0.7
7-3-35-1,7,3,0.961632,0.038368,13.070472,8.525692,1,0,50,35,No,"250,000",0.7
8-3-35-1,8,3,0.976992,0.023008,14.608012,9.058684,1,1,50,35,No,"250,000",0.7
9-3-35-1,9,3,0.990972,0.009028,14.885716,8.321136,1,1,50,35,No,"250,000",0.7
10-3-35-1,10,3,0.997028,0.002972,14.977932,7.407592,1,1,50,35,No,"250,000",0.7
11-3-35-1,11,3,0.99932,0.00068,14.9978,6.42188,1,1,50,35,No,"250,000",0.7
12-3-35-1,12,3,0.999896,0.000104,14.999968,5.43292,1,1,50,35,No,"250,000",0.7
13-3-35-1,13,3,0.999984,1.60E-05,15.000008,4.428296,1,1,50,35,No,"250,000",0.7
14-3-35-1,14,3,0.999,0.001,0,0,1,1,50,35,No,"250,000",0.7
0-4-35-1,0,4,0.05396,0.94604,6.075764,10.584788,1,0,50,35,No,"250,000",0.7
1-4-35-1,1,4,0.109444,0.890556,7.064804,10.516668,1,0,50,35,No,"250,000",0.7
2-4-35-1,2,4,0.203492,0.796508,8.03054,10.369744,1,0,50,35,No,"250,000",0.7
3-4-35-1,3,4,0.341908,0.658092,8.959164,10.136508,1,0,50,35,No,"250,000",0.7
4-4-35-1,4,4,0.514572,0.485428,9.906028,9.862912,1,0,50,35,No,"250,000",0.7
5-4-35-1,5,4,0.69294,0.30706,10.928384,9.649892,1,0,50,35,No,"250,000",0.7
6-4-35-1,6,4,0.830996,0.169004,11.997216,9.551492,1,0,50,35,No,"250,000",0.7
7-4-35-1,7,4,0.916332,0.083668,13.030676,9.514368,1,0,50,35,No,"250,000",0.7
8-4-35-1,8,4,0.9513,0.0487,14.585072,10.045448,1,1,50,35,No,"250,000",0.7
9-4-35-1,9,4,0.979304,0.020696,14.87752,9.317812,1,1,50,35,No,"250,000",0.7
10-4-35-1,10,4,0.992728,0.007272,14.976944,8.409896,1,1,50,35,No,"250,000",0.7
11-4-35-1,11,4,0.998152,0.001848,14.998248,7.425808,1,1,50,35,No,"250,000",0.7
12-4-35-1,12,4,0.999652,0.000348,15.000156,6.422804,1,1,50,35,No,"250,000",0.7
13-4-35-1,13,4,0.999932,6.80E-05,15.000068,5.425444,1,1,50,35,No,"250,000",0.7
14-4-35-1,14,4,1,0,15.000004,4.43088,1,1,50,35,No,"250,000",0.7
0-5-35-1,0,5,0.020516,0.979484,5.767388,11.320868,1,0,50,35,No,"250,000",0.7
1-5-35-1,1,5,0.046744,0.953256,6.756028,11.28242,1,0,50,35,No,"250,000",0.7
2-5-35-1,2,5,0.098604,0.901396,7.734488,11.207288,1,0,50,35,No,"250,000",0.7
3-5-35-1,3,5,0.188064,0.811936,8.703664,11.081256,1,0,50,35,No,"250,000",0.7
4-5-35-1,4,5,0.330156,0.669844,9.70052,10.89866,1,0,50,35,No,"250,000",0.7
5-5-35-1,5,5,0.5154,0.4846,10.77104,10.709408,1,0,50,35,No,"250,000",0.7
6-5-35-1,6,5,0.696096,0.303904,11.882144,10.577316,1,0,50,35,No,"250,000",0.7
7-5-35-1,7,5,0.834336,0.165664,12.965268,10.49994,1,0,50,35,No,"250,000",0.7
8-5-35-1,8,5,0.903436,0.096564,14.552552,11.02272,1,1,50,35,No,"250,000",0.7
9-5-35-1,9,5,0.955212,0.044788,14.861888,10.317964,1,1,50,35,No,"250,000",0.7
